decision_time,true_result,sim_1,sim_2,sim_3,sim_4,sim_5
2024-02-26 04:00:00,"(True, 3.76)","(True, 3.83)","(True, 2.62)","(True, 3.81)","(True, 3.84)","(True, 3.69)"
2024-02-26 16:00:00,"(False, 12.0)","(True, 3.39)","(True, 5.67)","(True, 3.74)","(True, 5.6)","(True, 5.92)"
2024-02-27 04:00:00,"(True, 3.76)","(True, 2.76)","(True, 6.29)","(True, 3.51)","(True, 5.52)","(True, 3.62)"
2024-02-27 16:00:00,"(True, 6.67)","(True, 6.41)","(True, 3.71)","(True, 3.54)","(True, 5.04)","(True, 3.71)"
2024-02-28 04:00:00,"(True, 3.39)","(True, 3.62)","(True, 5.68)","(True, 3.5)","(True, 3.79)","(True, 2.77)"
2024-02-28 16:00:00,"(True, 6.24)","(False, 12.0)","(True, 6.36)","(True, 3.7)","(True, 2.91)","(True, 3.27)"
2024-02-29 04:00:00,"(True, 3.83)","(True, 3.77)","(True, 3.77)","(True, 2.97)","(True, 5.08)","(True, 3.7)"
2024-02-29 16:00:00,"(True, 6.43)","(True, 3.94)","(True, 3.04)","(True, 6.24)","(True, 3.82)","(False, 12.0)"
2024-03-01 04:00:00,"(False, 12.0)","(True, 3.48)","(True, 3.71)","(True, 3.29)","(True, 3.39)","(True, 3.66)"
2024-03-01 16:00:00,"(True, 5.64)","(True, 3.51)","(True, 5.58)","(True, 5.4)","(True, 3.79)","(True, 3.84)"
2024-03-02 04:00:00,"(True, 4.62)","(True, 3.8)","(True, 3.58)","(True, 3.65)","(True, 3.83)","(True, 3.71)"
2024-03-02 16:00:00,"(True, 6.65)","(True, 3.5)","(True, 5.63)","(True, 6.43)","(True, 3.77)","(True, 3.14)"
2024-03-03 04:00:00,"(True, 2.59)","(True, 3.3)","(True, 3.68)","(True, 6.4)","(True, 6.24)","(True, 6.29)"
2024-03-03 16:00:00,"(True, 5.34)","(False, 12.0)","(True, 3.7)","(True, 3.69)","(True, 6.67)","(True, 6.72)"
2024-03-04 04:00:00,"(True, 3.4)","(True, 3.32)","(True, 3.49)","(True, 3.69)","(True, 5.63)","(True, 5.56)"
2024-03-04 16:00:00,"(True, 6.13)","(True, 7.07)","(False, 12.0)","(True, 6.87)","(True, 3.72)","(True, 5.91)"
2024-03-05 04:00:00,"(True, 3.71)","(True, 3.46)","(True, 6.25)","(True, 3.53)","(True, 6.43)","(True, 5.65)"
2024-03-05 16:00:00,"(True, 5.69)","(False, 12.0)","(True, 3.03)","(True, 3.83)","(True, 3.83)","(False, 12.0)"
2024-03-06 04:00:00,"(True, 3.6)","(True, 2.31)","(True, 5.56)","(True, 3.83)","(True, 3.67)","(True, 5.0)"
2024-03-06 16:00:00,"(True, 6.25)","(True, 0.82)","(True, 3.39)","(True, 6.53)","(True, 6.7)","(True, 3.77)"
2024-03-07 04:00:00,"(True, 3.87)","(True, 3.7)","(True, 6.71)","(True, 6.37)","(True, 6.4)","(True, 5.55)"
2024-03-07 16:00:00,"(True, 6.82)","(True, 3.79)","(False, 12.0)","(True, 6.5)","(True, 3.8)","(True, 4.44)"
2024-03-08 04:00:00,"(True, 3.69)","(True, 3.45)","(True, 6.42)","(True, 2.64)","(False, 12.0)","(True, 6.2)"
2024-03-08 16:00:00,"(True, 7.43)","(True, 3.63)","(False, 12.0)","(True, 6.26)","(True, 3.83)","(True, 5.68)"
2024-03-09 04:00:00,"(True, 4.63)","(True, 1.53)","(True, 3.9)","(False, 12.0)","(True, 7.16)","(True, 4.25)"
2024-03-09 16:00:00,"(True, 6.28)","(True, 8.89)","(True, 6.19)","(True, 4.6)","(True, 5.55)","(True, 6.42)"
2024-03-10 04:00:00,"(True, 4.95)","(True, 3.68)","(True, 6.3)","(False, 12.0)","(True, 5.45)","(True, 3.76)"
2024-03-10 16:00:00,"(True, 5.51)","(True, 3.49)","(True, 6.99)","(False, 12.0)","(True, 6.25)","(True, 6.21)"
2024-03-11 04:00:00,"(True, 3.03)","(True, 6.33)","(True, 3.69)","(True, 3.39)","(True, 5.97)","(True, 3.8)"
2024-03-11 16:00:00,"(True, 6.37)","(False, 12.0)","(True, 5.67)","(True, 2.74)","(True, 3.39)","(True, 3.43)"
2024-03-12 04:00:00,"(True, 3.84)","(True, 5.53)","(True, 3.5)","(True, 3.81)","(True, 3.52)","(True, 6.03)"
2024-03-12 16:00:00,"(True, 6.31)","(True, 6.43)","(True, 6.12)","(True, 3.64)","(True, 6.4)","(True, 3.83)"
2024-03-13 04:00:00,"(False, 12.0)","(True, 5.95)","(False, 12.0)","(True, 3.13)","(True, 6.18)","(True, 3.2)"
2024-03-13 16:00:00,"(True, 6.28)","(True, 6.7)","(True, 3.83)","(True, 3.69)","(False, 12.0)","(True, 3.83)"
2024-03-14 04:00:00,"(True, 3.81)","(True, 3.4)","(True, 3.67)","(True, 6.56)","(False, 12.0)","(True, 3.52)"
2024-03-14 16:00:00,"(False, 12.0)","(True, 3.73)","(True, 8.19)","(True, 3.7)","(True, 6.08)","(True, 6.63)"
2024-03-15 04:00:00,"(True, 3.94)","(False, 12.0)","(True, 4.58)","(False, 12.0)","(False, 12.0)","(True, 3.82)"
2024-03-15 16:00:00,"(True, 6.74)","(False, 12.0)","(False, 12.0)","(True, 3.5)","(False, 12.0)","(True, 3.6)"
2024-03-16 04:00:00,"(False, 12.0)","(False, 12.0)","(True, 3.8)","(True, 5.8)","(False, 12.0)","(False, 12.0)"
2024-03-16 16:00:00,"(False, 12.0)","(True, 3.7)","(False, 12.0)","(True, 3.82)","(True, 6.55)","(True, 6.24)"
2024-03-17 04:00:00,"(False, 12.0)","(True, 7.43)","(True, 3.26)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-03-17 16:00:00,"(True, 5.69)","(False, 12.0)","(False, 12.0)","(True, 3.76)","(False, 12.0)","(True, 8.19)"
2024-03-18 04:00:00,"(True, 3.66)","(False, 12.0)","(True, 1.21)","(False, 12.0)","(False, 12.0)","(True, 3.18)"
2024-03-18 16:00:00,"(True, 6.57)","(True, 3.69)","(True, 7.31)","(True, 2.98)","(True, 5.25)","(False, 12.0)"
2024-03-19 04:00:00,"(True, 3.64)","(True, 3.5)","(True, 3.83)","(True, 6.39)","(True, 6.37)","(True, 3.48)"
2024-03-19 16:00:00,"(True, 6.11)","(False, 12.0)","(True, 6.55)","(True, 6.72)","(True, 6.69)","(True, 3.76)"
2024-03-20 04:00:00,"(True, 3.79)","(True, 6.81)","(True, 5.59)","(True, 3.32)","(False, 12.0)","(False, 12.0)"
2024-03-20 16:00:00,"(True, 5.92)","(False, 12.0)","(True, 5.87)","(True, 3.59)","(True, 6.26)","(True, 5.68)"
2024-03-21 04:00:00,"(True, 3.77)","(True, 3.19)","(True, 5.55)","(False, 12.0)","(False, 12.0)","(True, 5.53)"
2024-03-21 16:00:00,"(False, 12.0)","(True, 2.88)","(False, 12.0)","(False, 12.0)","(True, 6.38)","(True, 4.96)"
2024-03-22 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 4.61)"
2024-03-22 16:00:00,"(False, 12.0)","(True, 3.7)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 6.42)"
2024-03-23 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 3.59)","(False, 12.0)","(False, 12.0)"
2024-03-23 16:00:00,"(False, 12.0)","(True, 5.8)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-03-24 04:00:00,"(False, 12.0)","(True, 4.33)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 6.59)"
2024-03-24 16:00:00,"(False, 12.0)","(True, 5.72)","(True, 3.78)","(True, 3.34)","(False, 12.0)","(True, 3.7)"
2024-03-25 04:00:00,"(False, 12.0)","(True, 8.87)","(True, 6.48)","(False, 12.0)","(True, 6.27)","(False, 12.0)"
2024-03-25 16:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-03-26 04:00:00,"(True, 9.06)","(True, 3.91)","(True, 3.67)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-03-26 16:00:00,"(False, 12.0)","(False, 12.0)","(True, 5.61)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-03-27 04:00:00,"(True, 5.25)","(True, 3.67)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-03-27 16:00:00,"(True, 7.14)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 2.73)"
