decision_time,true_result,sim_1,sim_2,sim_3,sim_4,sim_5
2024-04-25 04:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)","(True, 10.74)","(True, 5.13)","(True, 10.75)","(True, 6.95)"
2024-04-25 16:00:00,"(np.True_, np.float64(0.21))","(True, 9.22)","(True, 3.18)","(True, 2.02)","(True, 5.37)","(True, 2.37)"
2024-04-26 04:00:00,"(np.True_, np.float64(2.82))","(True, 1.6)","(False, 12.0)","(True, 7.91)","(False, 12.0)","(False, 12.0)"
2024-04-26 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)","(True, 8.82)","(False, 12.0)","(True, 8.97)","(True, 7.65)"
2024-04-27 04:00:00,"(np.True_, np.float64(2.45))","(True, 10.47)","(True, 4.07)","(True, 5.65)","(False, 12.0)","(True, 6.98)"
2024-04-27 16:00:00,"(np.False_, np.float64(12.0))","(False, 12.0)","(True, 6.84)","(True, 6.96)","(True, 10.45)","(True, 2.95)"
2024-04-28 04:00:00,"(np.True_, np.float64(3.8))","(True, 1.91)","(True, 2.8)","(True, 10.52)","(True, 8.09)","(False, 12.0)"
2024-04-28 16:00:00,"(np.False_, np.float64(12.0))","(True, 2.79)","(True, 1.56)","(True, 10.71)","(False, 12.0)","(True, 6.14)"
2024-04-29 04:00:00,"(np.True_, np.float64(6.46))","(True, 9.21)","(True, 0.85)","(False, 12.0)","(True, 7.83)","(True, 10.15)"
2024-04-29 16:00:00,"(np.False_, np.float64(12.0))","(True, 5.62)","(True, 4.21)","(True, 3.23)","(True, 2.62)","(True, 10.51)"
2024-04-30 04:00:00,"(np.True_, np.float64(4.28))","(True, 1.84)","(False, 12.0)","(True, 9.4)","(True, 5.63)","(False, 12.0)"
2024-04-30 16:00:00,"(np.False_, np.float64(12.0))","(True, 3.79)","(True, 2.83)","(True, 1.21)","(True, 1.93)","(True, 1.84)"
2024-05-01 04:00:00,"(np.True_, np.float64(6.98))","(True, 2.8)","(True, 6.63)","(False, 12.0)","(True, 2.86)","(False, 12.0)"
2024-05-01 16:00:00,"(np.False_, np.float64(12.0))","(True, 0.13)","(True, 4.32)","(True, 3.0)","(True, 0.93)","(True, 3.0)"
2024-05-02 04:00:00,"(np.True_, np.float64(1.38))","(True, 1.57)","(True, 0.29)","(False, 12.0)","(True, 2.01)","(True, 1.44)"
2024-05-02 16:00:00,"(np.True_, np.float64(2.68))","(True, 9.42)","(True, 1.91)","(True, 1.94)","(True, 9.6)","(True, 5.89)"
2024-05-03 04:00:00,"(np.True_, np.float64(5.14))","(True, 4.17)","(True, 2.05)","(True, 10.46)","(True, 0.42)","(True, 3.38)"
2024-05-03 16:00:00,"(np.True_, np.float64(3.66))","(True, 10.49)","(True, 2.69)","(True, 4.95)","(True, 0.37)","(True, 1.66)"
2024-05-04 04:00:00,"(np.True_, np.float64(4.63))","(True, 0.94)","(True, 3.2)","(True, 6.2)","(True, 3.07)","(True, 1.51)"
2024-05-04 16:00:00,"(np.False_, np.float64(12.0))","(True, 3.51)","(True, 5.4)","(True, 3.65)","(True, 1.93)","(True, 6.43)"
2024-05-05 04:00:00,"(np.True_, np.float64(1.94))","(True, 10.5)","(True, 9.2)","(False, 12.0)","(True, 0.79)","(True, 1.77)"
2024-05-05 16:00:00,"(np.False_, np.float64(12.0))","(True, 10.14)","(True, 1.78)","(True, 2.85)","(True, 2.8)","(True, 3.08)"
2024-05-06 04:00:00,"(np.True_, np.float64(7.52))","(True, 8.63)","(True, 8.57)","(False, 12.0)","(False, 12.0)","(True, 7.88)"
2024-05-06 16:00:00,"(np.True_, np.float64(2.79))","(True, 10.79)","(True, 8.66)","(False, 12.0)","(True, 10.57)","(True, 10.18)"
2024-05-07 04:00:00,"(np.True_, np.float64(6.79))","(True, 10.46)","(True, 6.15)","(True, 2.15)","(False, 12.0)","(True, 1.81)"
2024-05-07 16:00:00,"(np.True_, np.float64(1.96))","(True, 6.97)","(True, 2.8)","(True, 6.9)","(True, 11.35)","(True, 10.15)"
2024-05-08 04:00:00,"(np.True_, np.float64(2.4))","(True, 6.78)","(True, 1.47)","(True, 5.79)","(True, 4.0)","(True, 1.46)"
2024-05-08 16:00:00,"(np.True_, np.float64(2.94))","(True, 2.72)","(True, 2.17)","(True, 3.72)","(True, 10.56)","(True, 2.02)"
2024-05-09 04:00:00,"(np.True_, np.float64(2.04))","(True, 2.23)","(True, 6.13)","(True, 3.32)","(True, 2.19)","(True, 5.13)"
2024-05-09 16:00:00,"(np.False_, np.float64(12.0))","(True, 5.6)","(True, 6.39)","(True, 1.29)","(True, 6.04)","(True, 2.44)"
2024-05-10 04:00:00,"(np.True_, np.float64(1.8))","(True, 6.11)","(True, 1.36)","(True, 8.72)","(True, 1.75)","(True, 1.91)"
2024-05-10 16:00:00,"(np.True_, np.float64(3.06))","(True, 1.14)","(True, 0.83)","(True, 7.96)","(True, 8.67)","(True, 4.32)"
2024-05-11 04:00:00,"(np.True_, np.float64(2.22))","(True, 1.51)","(True, 2.37)","(True, 0.08)","(True, 3.64)","(True, 2.82)"
2024-05-11 16:00:00,"(np.False_, np.float64(12.0))","(True, 0.51)","(True, 1.95)","(True, 1.82)","(True, 9.23)","(True, 4.96)"
2024-05-12 04:00:00,"(np.True_, np.float64(1.56))","(True, 10.76)","(True, 2.79)","(True, 10.5)","(True, 6.45)","(True, 6.98)"
2024-05-12 16:00:00,"(np.False_, np.float64(12.0))","(True, 9.25)","(True, 8.75)","(True, 3.46)","(True, 0.67)","(True, 6.9)"
2024-05-13 04:00:00,"(np.True_, np.float64(4.33))","(True, 1.8)","(True, 2.25)","(False, 12.0)","(True, 10.14)","(True, 0.96)"
2024-05-13 16:00:00,"(np.True_, np.float64(2.82))","(True, 10.52)","(True, 10.18)","(True, 9.37)","(False, 12.0)","(True, 2.44)"
2024-05-14 04:00:00,"(np.True_, np.float64(6.96))","(True, 3.29)","(True, 6.79)","(False, 12.0)","(True, 6.86)","(True, 5.96)"
2024-05-14 16:00:00,"(np.True_, np.float64(2.99))","(True, 4.29)","(True, 2.38)","(True, 1.44)","(True, 6.06)","(True, 1.62)"
2024-05-15 04:00:00,"(np.True_, np.float64(3.66))","(True, 1.64)","(True, 2.85)","(True, 2.3)","(True, 1.86)","(True, 5.59)"
2024-05-15 16:00:00,"(np.True_, np.float64(1.9))","(True, 2.79)","(True, 1.91)","(True, 1.18)","(True, 3.49)","(True, 4.0)"
2024-05-16 04:00:00,"(np.True_, np.float64(5.97))","(True, 0.04)","(True, 10.46)","(True, 0.53)","(True, 1.22)","(True, 4.33)"
2024-05-16 16:00:00,"(np.False_, np.float64(12.0))","(True, 8.56)","(True, 3.71)","(True, 1.17)","(True, 1.63)","(True, 4.15)"
2024-05-17 04:00:00,"(np.True_, np.float64(11.59))","(True, 1.77)","(True, 6.96)","(True, 2.32)","(True, 2.49)","(True, 7.17)"
2024-05-17 16:00:00,"(np.False_, np.float64(12.0))","(True, 7.87)","(True, 3.2)","(True, 1.66)","(True, 6.81)","(True, 9.37)"
2024-05-18 04:00:00,"(np.True_, np.float64(1.8))","(True, 3.69)","(True, 11.19)","(True, 1.73)","(True, 1.75)","(True, 6.37)"
2024-05-18 16:00:00,"(np.True_, np.float64(2.2))","(True, 3.52)","(True, 1.95)","(True, 0.02)","(True, 2.72)","(True, 6.94)"
