decision_time,true_result,sim_1,sim_2,sim_3,sim_4,sim_5
2023-11-04 04:00:00,"(True, 6.89)","(True, 0.78)","(False, 12.0)","(False, 12.0)","(True, 4.54)","(True, 4.23)"
2023-11-04 16:00:00,"(True, 0.5)","(True, 1.83)","(True, 7.59)","(True, 7.61)","(True, 0.96)","(True, 3.29)"
2023-11-05 04:00:00,"(True, 5.21)","(True, 0.03)","(True, 2.81)","(True, 6.31)","(True, 3.89)","(True, 3.35)"
2023-11-05 16:00:00,"(True, 4.83)","(False, 12.0)","(True, 9.34)","(True, 3.6)","(True, 0.58)","(True, 5.2)"
2023-11-06 04:00:00,"(True, 7.49)","(False, 12.0)","(True, 9.35)","(True, 3.09)","(True, 2.28)","(True, 3.61)"
2023-11-06 16:00:00,"(True, 3.7)","(True, 0.24)","(True, 2.28)","(True, 6.83)","(True, 4.41)","(True, 3.27)"
2023-11-07 04:00:00,"(True, 6.4)","(True, 7.34)","(True, 5.13)","(True, 3.91)","(True, 0.22)","(True, 4.49)"
2023-11-07 16:00:00,"(True, 2.27)","(True, 3.61)","(True, 3.89)","(True, 3.96)","(True, 3.62)","(True, 4.48)"
2023-11-08 04:00:00,"(True, 1.21)","(True, 0.49)","(True, 7.69)","(True, 8.55)","(True, 4.82)","(False, 12.0)"
2023-11-08 16:00:00,"(True, 3.81)","(True, 5.27)","(False, 12.0)","(True, 4.79)","(True, 3.82)","(True, 0.23)"
2023-11-09 04:00:00,"(True, 3.94)","(True, 3.92)","(True, 5.11)","(True, 6.82)","(True, 0.74)","(True, 3.96)"
2023-11-09 16:00:00,"(True, 4.65)","(True, 7.13)","(True, 4.76)","(True, 7.15)","(True, 3.92)","(True, 3.94)"
2023-11-10 04:00:00,"(False, 12.0)","(True, 4.04)","(True, 5.14)","(True, 7.58)","(False, 12.0)","(True, 4.68)"
2023-11-10 16:00:00,"(True, 4.42)","(True, 4.43)","(True, 4.79)","(True, 4.4)","(True, 4.08)","(True, 4.8)"
2023-11-11 04:00:00,"(False, 12.0)","(True, 5.47)","(False, 12.0)","(True, 3.65)","(True, 3.63)","(True, 2.79)"
2023-11-11 16:00:00,"(True, 4.46)","(True, 4.8)","(True, 8.1)","(True, 5.26)","(True, 0.44)","(True, 4.12)"
2023-11-12 04:00:00,"(True, 3.59)","(True, 7.8)","(True, 4.65)","(True, 7.59)","(False, 12.0)","(True, 4.49)"
2023-11-12 16:00:00,"(True, 4.99)","(True, 5.25)","(True, 7.55)","(True, 4.69)","(True, 4.8)","(True, 3.69)"
2023-11-13 04:00:00,"(True, 7.89)","(True, 3.56)","(True, 4.43)","(True, 7.52)","(True, 4.82)","(True, 3.63)"
2023-11-13 16:00:00,"(True, 4.01)","(True, 5.54)","(True, 5.48)","(True, 2.91)","(True, 4.5)","(True, 0.67)"
2023-11-14 04:00:00,"(True, 10.39)","(True, 5.15)","(True, 4.4)","(True, 7.69)","(True, 2.43)","(True, 3.84)"
2023-11-14 16:00:00,"(True, 3.85)","(True, 7.16)","(True, 5.25)","(True, 3.03)","(True, 4.46)","(True, 2.21)"
2023-11-15 04:00:00,"(True, 9.38)","(True, 0.71)","(True, 4.7)","(True, 7.16)","(True, 9.36)","(False, 12.0)"
2023-11-15 16:00:00,"(True, 4.13)","(True, 7.15)","(True, 5.36)","(True, 4.45)","(True, 7.28)","(True, 3.13)"
2023-11-16 04:00:00,"(True, 6.43)","(True, 5.86)","(True, 7.63)","(True, 4.05)","(False, 12.0)","(True, 3.9)"
2023-11-16 16:00:00,"(True, 5.58)","(True, 0.52)","(True, 7.66)","(True, 4.44)","(True, 5.23)","(True, 3.51)"
2023-11-17 04:00:00,"(True, 3.33)","(True, 6.09)","(True, 4.43)","(True, 5.09)","(True, 4.76)","(True, 4.36)"
2023-11-17 16:00:00,"(True, 7.61)","(True, 5.16)","(True, 6.89)","(True, 4.43)","(True, 4.11)","(True, 3.4)"
2023-11-18 04:00:00,"(True, 7.69)","(True, 5.2)","(True, 7.16)","(True, 5.19)","(True, 3.56)","(True, 7.15)"
2023-11-18 16:00:00,"(True, 0.03)","(True, 5.49)","(True, 7.15)","(True, 7.14)","(True, 4.97)","(True, 6.8)"
2023-11-19 04:00:00,"(True, 2.31)","(True, 6.03)","(True, 7.37)","(True, 0.57)","(True, 3.24)","(True, 2.28)"
2023-11-19 16:00:00,"(True, 4.8)","(True, 6.94)","(True, 3.65)","(True, 0.26)","(True, 5.03)","(True, 5.31)"
2023-11-20 04:00:00,"(True, 3.63)","(True, 5.22)","(True, 5.3)","(True, 5.95)","(True, 0.12)","(True, 7.14)"
2023-11-20 16:00:00,"(True, 0.78)","(True, 5.2)","(True, 5.23)","(True, 3.97)","(True, 7.11)","(True, 4.46)"
2023-11-21 04:00:00,"(True, 4.55)","(True, 7.59)","(True, 3.63)","(True, 4.45)","(True, 2.25)","(True, 7.66)"
2023-11-21 16:00:00,"(True, 5.09)","(True, 5.48)","(True, 0.02)","(True, 3.97)","(True, 3.15)","(True, 5.47)"
2023-11-22 04:00:00,"(True, 5.37)","(True, 6.0)","(True, 2.52)","(True, 6.83)","(True, 0.23)","(True, 9.3)"
2023-11-22 16:00:00,"(True, 0.64)","(True, 4.76)","(True, 0.27)","(True, 4.78)","(True, 3.66)","(True, 5.11)"
2023-11-23 04:00:00,"(True, 4.45)","(True, 6.7)","(True, 7.34)","(False, 12.0)","(True, 3.62)","(True, 2.21)"
2023-11-23 16:00:00,"(True, 5.48)","(True, 4.75)","(True, 3.89)","(True, 3.64)","(True, 6.69)","(True, 3.82)"
