decision_time,true_result,sim_1,sim_2,sim_3,sim_4,sim_5
2024-02-07 04:00:00,"(False, 12.0)","(True, 4.81)","(False, 12.0)","(False, 12.0)","(True, 4.27)","(False, 12.0)"
2024-02-07 16:00:00,"(True, 7.45)","(False, 12.0)","(True, 4.29)","(False, 12.0)","(False, 12.0)","(True, 4.82)"
2024-02-08 04:00:00,"(True, 4.31)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 4.67)"
2024-02-08 16:00:00,"(True, 4.87)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-02-09 04:00:00,"(False, 12.0)","(True, 5.47)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-02-09 16:00:00,"(False, 12.0)","(True, 4.86)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-02-10 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 3.94)","(False, 12.0)","(True, 4.88)"
2024-02-10 16:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 6.56)","(False, 12.0)","(False, 12.0)"
2024-02-11 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 4.49)","(False, 12.0)","(False, 12.0)"
2024-02-11 16:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 7.01)","(False, 12.0)","(False, 12.0)"
2024-02-12 04:00:00,"(False, 12.0)","(True, 6.22)","(False, 12.0)","(True, 4.26)","(False, 12.0)","(False, 12.0)"
2024-02-12 16:00:00,"(False, 12.0)","(False, 12.0)","(True, 6.7)","(False, 12.0)","(False, 12.0)","(True, 4.63)"
2024-02-13 04:00:00,"(False, 12.0)","(True, 5.75)","(True, 4.41)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2024-02-13 16:00:00,"(False, 12.0)","(True, 5.74)","(True, 6.43)","(True, 6.66)","(False, 12.0)","(False, 12.0)"
