decision_time,true_result,sim_1,sim_2,sim_3,sim_4,sim_5
2023-10-31 04:00:00,"(True, 10.24)","(True, 7.48)","(True, 8.58)","(True, 8.17)","(True, 8.67)","(True, 8.58)"
2023-10-31 16:00:00,"(True, 7.32)","(True, 7.93)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 6.86)"
2023-11-01 04:00:00,"(True, 8.62)","(True, 8.62)","(True, 9.53)","(True, 8.58)","(True, 10.6)","(False, 12.0)"
2023-11-01 16:00:00,"(True, 7.24)","(True, 7.03)","(True, 8.18)","(True, 8.36)","(True, 6.93)","(True, 8.66)"
2023-11-02 04:00:00,"(True, 9.54)","(True, 0.07)","(True, 9.52)","(True, 8.17)","(True, 8.23)","(True, 7.82)"
2023-11-02 16:00:00,"(True, 7.81)","(True, 8.61)","(True, 6.8)","(True, 6.77)","(True, 7.1)","(False, 12.0)"
2023-11-03 04:00:00,"(True, 11.95)","(True, 10.66)","(True, 7.81)","(True, 7.74)","(True, 9.42)","(True, 10.63)"
2023-11-03 16:00:00,"(False, 12.0)","(True, 7.62)","(True, 8.32)","(True, 3.83)","(False, 12.0)","(True, 7.74)"
2023-11-04 04:00:00,"(False, 12.0)","(True, 5.75)","(True, 8.19)","(True, 7.64)","(True, 10.14)","(True, 8.61)"
2023-11-04 16:00:00,"(True, 7.01)","(True, 7.2)","(True, 7.01)","(True, 6.74)","(True, 7.82)","(True, 9.42)"
2023-11-05 04:00:00,"(True, 10.98)","(True, 11.35)","(True, 7.81)","(True, 6.91)","(True, 9.53)","(True, 8.65)"
2023-11-05 16:00:00,"(True, 6.36)","(True, 8.57)","(True, 8.17)","(True, 8.59)","(False, 12.0)","(True, 9.31)"
2023-11-06 04:00:00,"(True, 7.83)","(True, 10.68)","(True, 10.1)","(True, 7.81)","(False, 12.0)","(True, 8.64)"
2023-11-06 16:00:00,"(True, 6.82)","(True, 7.52)","(False, 12.0)","(True, 10.19)","(False, 12.0)","(True, 6.76)"
2023-11-07 04:00:00,"(True, 8.19)","(True, 8.87)","(True, 8.61)","(True, 6.56)","(True, 9.34)","(True, 1.04)"
2023-11-07 16:00:00,"(True, 6.98)","(True, 5.74)","(True, 5.74)","(True, 8.18)","(True, 9.43)","(False, 12.0)"
2023-11-08 04:00:00,"(True, 8.67)","(True, 9.86)","(True, 8.59)","(True, 6.99)","(True, 10.61)","(True, 9.34)"
2023-11-08 16:00:00,"(True, 6.53)","(True, 8.32)","(True, 7.61)","(True, 10.7)","(False, 12.0)","(True, 8.05)"
2023-11-09 04:00:00,"(True, 9.63)","(True, 7.61)","(True, 9.21)","(True, 6.78)","(True, 7.6)","(True, 7.23)"
2023-11-09 16:00:00,"(True, 8.3)","(True, 7.6)","(True, 5.76)","(True, 8.36)","(True, 8.66)","(False, 12.0)"
2023-11-10 04:00:00,"(True, 9.68)","(True, 8.62)","(True, 7.07)","(True, 7.34)","(True, 11.63)","(True, 10.61)"
2023-11-10 16:00:00,"(True, 7.53)","(True, 4.24)","(False, 12.0)","(True, 9.0)","(True, 10.64)","(True, 6.79)"
2023-11-11 04:00:00,"(False, 12.0)","(True, 9.54)","(True, 2.15)","(True, 5.76)","(True, 11.87)","(True, 11.52)"
2023-11-11 16:00:00,"(True, 8.15)","(True, 7.61)","(True, 10.08)","(True, 10.59)","(True, 6.78)","(True, 8.11)"
2023-11-12 04:00:00,"(True, 10.31)","(True, 5.77)","(True, 5.76)","(True, 8.39)","(True, 7.82)","(True, 6.92)"
2023-11-12 16:00:00,"(True, 6.24)","(True, 8.33)","(False, 12.0)","(True, 10.62)","(False, 12.0)","(True, 6.41)"
2023-11-13 04:00:00,"(True, 7.54)","(True, 7.66)","(True, 6.85)","(True, 5.75)","(True, 10.18)","(False, 12.0)"
2023-11-13 16:00:00,"(True, 7.02)","(True, 7.02)","(False, 12.0)","(True, 9.69)","(True, 5.76)","(True, 8.37)"
2023-11-14 04:00:00,"(True, 10.7)","(True, 8.3)","(True, 10.21)","(True, 5.75)","(True, 8.87)","(True, 8.13)"
2023-11-14 16:00:00,"(True, 5.74)","(True, 6.08)","(True, 5.75)","(True, 7.54)","(False, 12.0)","(True, 6.79)"
2023-11-15 04:00:00,"(True, 9.35)","(True, 6.89)","(True, 8.65)","(True, 7.27)","(True, 8.19)","(True, 10.59)"
2023-11-15 16:00:00,"(True, 8.41)","(True, 8.14)","(True, 9.62)","(True, 6.29)","(True, 1.55)","(True, 5.92)"
2023-11-16 04:00:00,"(True, 9.04)","(True, 8.3)","(True, 8.14)","(True, 8.16)","(False, 12.0)","(True, 11.64)"
2023-11-16 16:00:00,"(True, 7.61)","(True, 7.7)","(True, 7.77)","(True, 7.25)","(False, 12.0)","(True, 3.13)"
2023-11-17 04:00:00,"(True, 7.73)","(True, 10.61)","(True, 6.87)","(False, 12.0)","(True, 8.67)","(True, 8.17)"
2023-11-17 16:00:00,"(True, 5.77)","(False, 12.0)","(True, 6.26)","(True, 9.64)","(True, 6.2)","(True, 8.38)"
2023-11-18 04:00:00,"(False, 12.0)","(True, 7.25)","(True, 10.1)","(True, 6.82)","(False, 12.0)","(True, 9.75)"
2023-11-18 16:00:00,"(True, 7.79)","(True, 7.25)","(True, 10.11)","(True, 7.66)","(True, 7.81)","(True, 8.52)"
2023-11-19 04:00:00,"(True, 10.27)","(True, 6.86)","(True, 8.63)","(True, 5.78)","(True, 7.41)","(True, 10.68)"
2023-11-19 16:00:00,"(True, 7.27)","(False, 12.0)","(True, 7.69)","(True, 9.3)","(True, 7.66)","(True, 6.24)"
2023-11-20 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 7.81)","(False, 12.0)","(False, 12.0)"
2023-11-20 16:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 8.49)","(False, 12.0)","(True, 4.17)"
2023-11-21 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2023-11-21 16:00:00,"(False, 12.0)","(True, 10.21)","(False, 12.0)","(True, 9.34)","(False, 12.0)","(True, 8.46)"
2023-11-22 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 6.99)","(False, 12.0)","(False, 12.0)"
2023-11-22 16:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 6.75)"
2023-11-23 04:00:00,"(False, 12.0)","(True, 9.32)","(True, 8.89)","(False, 12.0)","(False, 12.0)","(True, 8.27)"
2023-11-23 16:00:00,"(False, 12.0)","(False, 12.0)","(True, 11.31)","(False, 12.0)","(True, 10.24)","(True, 6.77)"
2023-11-24 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2023-11-24 16:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 7.82)"
2023-11-25 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2023-11-25 16:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 9.73)","(True, 6.57)"
2023-11-26 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2023-11-26 16:00:00,"(False, 12.0)","(True, 9.36)","(True, 8.66)","(False, 12.0)","(False, 12.0)","(True, 8.96)"
2023-11-27 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2023-11-27 16:00:00,"(False, 12.0)","(True, 10.15)","(True, 9.8)","(False, 12.0)","(True, 9.36)","(True, 8.57)"
2023-11-28 04:00:00,"(False, 12.0)","(False, 12.0)","(True, 9.28)","(False, 12.0)","(True, 10.86)","(False, 12.0)"
2023-11-28 16:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2023-11-29 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2023-11-29 16:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(True, 7.81)"
2023-11-30 04:00:00,"(False, 12.0)","(True, 7.88)","(True, 9.27)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
2023-11-30 16:00:00,"(False, 12.0)","(False, 12.0)","(True, 8.52)","(False, 12.0)","(True, 1.09)","(True, 0.09)"
2023-12-01 04:00:00,"(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)","(False, 12.0)"
